# point -- Lum,nb -- L.stat.err, nb -- tr_ph

# season id = 1 (HIGH 2011) 				
398	213.038	0.522702	/scan2018/scan2018_tr_ph_fc_e398_v9.root	
397	200.097	0.50538	/scan2018/scan2018_tr_ph_fc_e397_v9.root	
396	203.562	0.508391	/scan2018/scan2018_tr_ph_fc_e396_v9.root	
395	203.874	0.508923	/scan2018/scan2018_tr_ph_fc_e395_v9.root	
394	205.395	0.508876	/scan2018/scan2018_tr_ph_fc_e394_v9.root	
393	210.041	0.513875	/scan2018/scan2018_tr_ph_fc_e393_v9.root	
392.5	196.27	0.495834	/scan2018/scan2018_tr_ph_fc_e392.5_v9.root	
392	153.828	0.438375	/scan2018/scan2018_tr_ph_fc_e392_v9.root	
391.5	212.086	0.514159	/scan2018/scan2018_tr_ph_fc_e391.5_v9.root	
391	150.622	0.431951	/scan2018/scan2018_tr_ph_fc_e391_v9.root	
390.5	150.817	0.431722	/scan2018/scan2018_tr_ph_fc_e390.5_v9.root	
390	159.384	0.443378	/scan2018/scan2018_tr_ph_fc_e390_v9.root	
389.5	170.986	0.458569	/scan2018/scan2018_tr_ph_fc_e389.5_v9.root	
389	199.053	0.49418	/scan2018/scan2018_tr_ph_fc_e389_v9.root	
388.5	124.403	0.390676	/scan2018/scan2018_tr_ph_fc_e388.5_v9.root	
388	169.207	0.455409	/scan2018/scan2018_tr_ph_fc_e388_v9.root	
387.5	125.632	0.390768	/scan2018/scan2018_tr_ph_fc_e387.5_v9.root	
387	142.718	0.416327	/scan2018/scan2018_tr_ph_fc_e387_v9.root	
386	194.762	0.485562	/scan2018/scan2018_tr_ph_fc_e386_v9.root	
384	216.356	0.509381	/scan2018/scan2018_tr_ph_fc_e384_v9.root	
382	150.706	0.42271	/scan2018/scan2018_tr_ph_fc_e382_v9.root	
380	161.477	0.436171	/scan2018/scan2018_tr_ph_fc_e380_v9.root	
378	127.343	0.385955	/scan2018/scan2018_tr_ph_fc_e378_v9.root	
376	137.549	0.399119	/scan2018/scan2018_tr_ph_fc_e376_v9.root	
374	146.308	0.409879	/scan2018/scan2018_tr_ph_fc_e374_v9.root	
372	133.541	0.390379	/scan2018/scan2018_tr_ph_fc_e372_v9.root	
370	122.731	0.373292	/scan2018/scan2018_tr_ph_fc_e370_v9.root	
368	227.419	0.506042	/scan2018/scan2018_tr_ph_fc_e368_v9.root	
366	150.271	0.408799	/scan2018/scan2018_tr_ph_fc_e366_v9.root	
364	91.8238	0.319638	/scan2018/scan2018_tr_ph_fc_e364_v9.root	
362	103.181	0.336152	/scan2018/scan2018_tr_ph_fc_e362_v9.root	
360	86.791	0.307626	/scan2018/scan2018_tr_ph_fc_e360_v9.root	
355	91.9654	0.311323	/scan2018/scan2018_tr_ph_fc_e355_v9.root	
350	253.799	0.508491	/scan2018/scan2018_tr_ph_fc_e350_v9.root	
345	190.851	0.43543	/scan2018/scan2018_tr_ph_fc_e345_v9.root	
340	77.3563	0.272455	/scan2018/scan2018_tr_ph_fc_e340_v9.root	
335	81.0087	0.274801	/scan2018/scan2018_tr_ph_fc_e335_v9.root	
330	76.9372	0.263909	/scan2018/scan2018_tr_ph_fc_e330_v9.root	
325	80.1756	0.2652	/scan2018/scan2018_tr_ph_fc_e325_v9.root	
320	76.1195	0.2544	/scan2018/scan2018_tr_ph_fc_e320_v9.root	
315	76.4217	0.250809	/scan2018/scan2018_tr_ph_fc_e315_v9.root	
310	72.3045	0.240032	/scan2018/scan2018_tr_ph_fc_e310_v9.root	
305	64.1544	0.222626	/scan2018/scan2018_tr_ph_fc_e305_v9.root	
300	82.3889	0.248089	/scan2018/scan2018_tr_ph_fc_e300_v9.root	
295	49.2126	0.188271	/scan2018/scan2018_tr_ph_fc_e295_v9.root	
290	75.4521	0.229297	/scan2018/scan2018_tr_ph_fc_e290_v9.root	
285	58.0836	0.1978	/scan2018/scan2018_tr_ph_fc_e285_v9.root	
280	39.0372	0.159467	/scan2018/scan2018_tr_ph_fc_e280_v9.root	
274	513.201	0.565391	/scan2018/scan2018_tr_ph_fc_e274_v9.root	
				
# season id = 8 (PHI/omega 2018) 				
energy - Lruns - Lpoint  - delta L, % - L stat err				
345	146.94	0.383621	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e345_v9.root	
350	80.7803	0.288176	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e350_v9.root	
355	155.555	0.406262	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e355_v9.root	
360	2022.97	1.48837	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e360_v9.root	
362	595.079	0.809453	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e362_v9.root	
364	115.563	0.358156	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e364_v9.root	
